stem,source,precision,recall,lift,original_words
re-tann,discovered,,,131.23946037099495,re-tanning
dweller,discovered,,,131.23946037099495,dwellers
equiti,discovered,,,131.23946037099495,equities
anticipatory,discovered,,,131.23946037099495,anticipatory
mullit,discovered,,,131.23946037099495,mullite
pre-primary,discovered,,,131.23946037099495,pre-primary
nepot,discovered,,,131.23946037099495,nepotism
evel,discovered,,,131.23946037099495,"evel, evels"
eurohpc,discovered,,,131.23946037099495,eurohpc
ralli,discovered,,,131.23946037099495,"rallied, rallies"
decentr,discovered,,,131.23946037099495,"decentralization, decentralize"
overshadow,discovered,,,131.23946037099495,"overshadow, overshadowed, overshadowing, overshadows"
co-develop,discovered,,,131.23946037099495,"co-develop, co-developed, co-developing, co-development"
xxxiii,discovered,,,131.23946037099495,xxxiii
brownfield,discovered,,,131.23946037099495,"brownfield, brownfields"
xxxvi,discovered,,,131.23946037099495,xxxvi
shrink-resist,discovered,,,131.23946037099495,shrink-resistance
kick-start,discovered,,,130.14579820123666,"kick-start, kick-started, kick-starting, kick-starts"
callip,discovered,,,129.5989671163575,"calliper, callipers"
cbc,discovered,,,129.5989671163575,"cbc, cbcs"
f-ga,discovered,,,129.5989671163575,f-gas
outperform,discovered,,,129.5989671163575,"outperform, outperformance, outperformed, outperforming, outperforms"
skid,discovered,,,129.05213603147837,"skid, skids"
marginalis,discovered,,,128.4271862201879,"marginalisation, marginalise, marginalised, marginalising"
breakthrough,discovered,,,128.32302791830617,"breakthrough, breakthroughs"
stylo,discovered,,,127.95847386172007,stylos
parliamentarian,discovered,,,127.95847386172007,"parliamentarian, parliamentarians"
pristina,discovered,,,127.95847386172007,pristina
cpb,discovered,,,127.95847386172007,"cpb, cpbs"
deaf,discovered,,,127.95847386172007,"deaf, deafness"
incentiviz,discovered,,,127.95847386172007,"incentivized, incentivizing"
e-inclus,discovered,,,127.95847386172007,e-inclusion
login,discovered,,,127.95847386172007,"login, logins"
weakly,discovered,,,127.95847386172007,weakly
lxxv,discovered,,,127.95847386172007,lxxv
bedroom,discovered,,,127.95847386172007,"bedroom, bedrooms"
cmu,discovered,,,127.95847386172007,cmu
paramilitary,discovered,,,127.95847386172007,paramilitary
lso,discovered,,,127.95847386172007,lso
onserv,discovered,,,127.95847386172007,onservation
land-lock,discovered,,,127.95847386172007,land-locked
icrc,discovered,,,127.95847386172007,icrc
drr,discovered,,,127.95847386172007,"drr, drrs"
metaliz,discovered,,,127.95847386172007,"metalized, metalizing"
sub-delegat,discovered,,,127.95847386172007,"sub-delegated, sub-delegating"
maccoyii,discovered,,,127.95847386172007,maccoyii
advocacy,discovered,,,127.48976150325223,advocacy
cutting-edg,discovered,,,127.13822723440136,cutting-edge
sector-bas,discovered,,,126.31798060708263,sector-based
psychologist,discovered,,,124.6774873524452,"psychologist, psychologists"
tachomet,discovered,,,124.6774873524452,"tachometer, tachometers"
dopant,discovered,,,124.6774873524452,"dopant, dopante"
hydroelectricity,discovered,,,124.6774873524452,hydroelectricity
ai-bas,discovered,,,124.6774873524452,ai-based
xxxvii,discovered,,,124.6774873524452,xxxvii
swot,discovered,,,124.6774873524452,swot
lapp,discovered,,,124.6774873524452,"lapp, lapped, lapping"
opto-electron,discovered,,,124.6774873524452,"opto-electronic, opto-electronics"
xli,discovered,,,124.6774873524452,xli
change-relat,discovered,,,124.6774873524452,change-related
oduct,discovered,,,124.6774873524452,"oduct, oduction, oductive, oducts"
plethora,discovered,,,124.6774873524452,plethora
butanon,discovered,,,124.6774873524452,butanone
wi-fi,discovered,,,124.6774873524452,wi-fi
pkk,discovered,,,124.6774873524452,pkk
browser,discovered,,,124.6774873524452,"browser, browsers"
lud,discovered,,,124.6774873524452,"lud, luded, luding"
luxembourgish,discovered,,,124.6774873524452,luxembourgish
polyester-foil,discovered,,,124.6774873524452,polyester-foils
xliii,discovered,,,124.6774873524452,xliii
polyacet,discovered,,,124.6774873524452,"polyacetal, polyacetals"
npv,discovered,,,124.6774873524452,npv
trategy,discovered,,,123.03699409780776,trategy
fhrm,discovered,,,123.03699409780776,"fhrm, fhrms"
e-justic,discovered,,,123.03699409780776,e-justice
oscilloscop,discovered,,,123.03699409780776,"oscilloscope, oscilloscopes"
porous-tipp,discovered,,,123.03699409780776,porous-tipped
transparently,discovered,,,122.80263791857384,transparently
heterogeneity,discovered,,,122.4901630129286,heterogeneity
trillion,discovered,,,122.21674747048903,"trillion, trillions"
urbanis,discovered,,,121.86521320163816,"urbanisation, urbanised, urbanising"
hemiacet,discovered,,,121.39650084317033,"hemiacetal, hemiacetals"
user-friendli,discovered,,,121.39650084317033,"user-friendlier, user-friendliness"
disruptor,discovered,,,121.39650084317033,"disruptor, disruptors"
anodis,discovered,,,121.39650084317033,"anodised, anodising"
strung,discovered,,,121.39650084317033,strung
gas-mantl,discovered,,,121.39650084317033,gas-mantle
pluvial,discovered,,,121.39650084317033,"pluvial, pluviales"
curl,discovered,,,121.39650084317033,"curl, curling"
macro-prudenti,discovered,,,121.39650084317033,macro-prudential
lxxxvi,discovered,,,121.39650084317033,lxxxvi
nsur,discovered,,,121.39650084317033,"nsur, nsured, nsuring"
pre-competit,discovered,,,121.39650084317033,pre-competitive
inanc,discovered,,,121.39650084317033,"inance, inanced, inances, inancing"
headcount,discovered,,,121.39650084317033,"headcount, headcounts"
emodnet,discovered,,,121.39650084317033,emodnet
dumpsit,discovered,,,121.39650084317033,"dumpsite, dumpsites"
testb,discovered,,,121.39650084317033,"testbed, testbeds"
chrom,discovered,,,121.39650084317033,chromed
unharden,discovered,,,121.39650084317033,unhardened
tetrahydrofurfuryl,discovered,,,121.39650084317033,tetrahydrofurfuryl
pois,discovered,,,121.39650084317033,"poise, poised, poising"
scarcely,discovered,,,121.39650084317033,scarcely
cargo-handl,discovered,,,121.39650084317033,"cargo-handl, cargo-handling"
state-of-th,discovered,,,121.39650084317033,state-of-the
mezzanin,discovered,,,121.39650084317033,mezzanine
policy-relat,discovered,,,121.39650084317033,policy-related
chain-link,discovered,,,121.39650084317033,chain-linked
thong,discovered,,,121.39650084317033,"thong, thongs"
turnaround,discovered,,,121.39650084317033,"turnaround, turnarounds"
industry-driven,discovered,,,121.39650084317033,industry-driven
mink,discovered,,,121.39650084317033,"mink, minke, minks"
plement,discovered,,,121.39650084317033,"plement, plementation, plemented, plementing"
obesity,discovered,,,121.39650084317032,obesity
murder,discovered,,,121.39650084317032,"murder, murdered, murderer, murderers, murdering, murderous, murders"
bedplat,discovered,,,121.39650084317032,"bedplate, bedplates"
wmd,discovered,,,120.30283867341203,"wmd, wmds"
business-friendly,discovered,,,120.30283867341203,business-friendly
wssd,discovered,,,119.7560075885329,wssd
basketwar,discovered,,,119.20917650365374,basketware
shovel,discovered,,,119.20917650365374,"shovel, shoveller, shovels"
uriserv,discovered,,,118.11551433389545,uriserv
enew,discovered,,,118.11551433389545,"enew, enewable, enewables, enewal, enewals, enewed, enews"
earner,discovered,,,118.11551433389545,"earner, earners"
time-relat,discovered,,,118.11551433389545,time-related
extra-budgetary,discovered,,,118.11551433389545,extra-budgetary
kunm,discovered,,,118.11551433389545,kunming
springer,discovered,,,118.11551433389545,springer
source-search,discovered,,,118.11551433389545,source-search
suppressor,discovered,,,118.11551433389545,suppressors
pii,discovered,,,118.11551433389545,pii
queue,discovered,,,118.11551433389545,"queue, queueing, queues"
self-manag,discovered,,,118.11551433389545,"self-manage, self-managed, self-management, self-managing"
gfcf,discovered,,,118.11551433389545,"gfcf, gfcfs"
quilt,discovered,,,118.11551433389545,"quilt, quilted, quilts"
teke,discovered,,,118.11551433389545,tekes
ractic,discovered,,,118.11551433389545,"racticable, ractical, ractice, ractices"
gallery,discovered,,,118.11551433389545,gallery
irector,discovered,,,118.11551433389545,"irector, irectorate, irectors"
ontrol,discovered,,,118.11551433389545,"ontrol, ontrolled, ontroller, ontrollers, ontrolling, ontrols"
nutshel,discovered,,,118.11551433389545,nutshell
esf,discovered,,,117.13121838111297,"esf, esfs"
footprint,discovered,,,116.94373343772584,"footprint, footprinting, footprints"
blueprint,discovered,,,116.475021079258,"blueprint, blueprinters, blueprints"
troubl,discovered,,,116.475021079258,"trouble, troubled, troubles, troubling"
pah,discovered,,,115.92818999437887,"pah, pahs"
gender-bas,discovered,,,114.83452782462058,gender-based
balustrad,discovered,,,114.83452782462058,"balustrade, balustrades"
legaci,discovered,,,114.83452782462057,legacies
monnet,discovered,,,114.83452782462057,monnet
nviron,discovered,,,114.83452782462057,"nvironment, nvironments"
kreditanstalt,discovered,,,114.83452782462057,kreditanstalt
gpsd,discovered,,,114.83452782462057,gpsd
smitheri,discovered,,,114.83452782462057,smitheries
coachwork,discovered,,,114.83452782462057,coachwork
ejustic,discovered,,,114.83452782462057,ejustice
documents-regist,discovered,,,114.83452782462057,documents-register
resource-rich,discovered,,,114.83452782462057,resource-rich
cfcu,discovered,,,114.83452782462057,cfcu
aap,discovered,,,114.83452782462057,"aap, aaps"
redact,discovered,,,114.83452782462057,"redacte, redacted, redaction, redactions"
usaid,discovered,,,114.83452782462057,usaid
un-l,discovered,,,114.83452782462057,un-led
lignin,discovered,,,114.83452782462057,lignin
docid,discovered,,,114.83452782462057,docid
ufm,discovered,,,114.83452782462057,ufm
suburb,discovered,,,114.83452782462057,"suburb, suburbs"
bibliothèqu,discovered,,,114.83452782462057,bibliothèque
lii,discovered,,,114.83452782462057,lii
erp,discovered,,,113.74086565486229,"erp, erps"
landslid,discovered,,,113.74086565486229,"landslide, landslides"
rehabilitat,discovered,,,113.19403456998313,"rehabilitat, rehabilitated, rehabilitating"
whistleblow,discovered,,,113.19403456998313,"whistleblower, whistleblowers, whistleblowing"
audio-frequency,discovered,,,113.19403456998313,audio-frequency
ionom,discovered,,,113.19403456998313,"ionomer, ionomers"
afghan,discovered,,,113.19403456998313,"afghan, afghans"
burl,discovered,,,112.647203485104,burling
decatis,discovered,,,112.647203485104,decatising
eld,discovered,,,112.37378794266442,"eld, elds"
ecolabel,discovered,,,112.10037240022484,"ecolabel, ecolabelled, ecolabelling, ecolabels"
foresight,discovered,,,111.55354131534571,"foresight, foresighted, foresighting, foresights"
biospher,discovered,,,111.5535413153457,"biosphere, biospheric"
depollut,discovered,,,111.5535413153457,"depollute, depolluted, depolluting, depollution"
nascent,discovered,,,111.5535413153457,nascent
fixed-term,discovered,,,111.5535413153457,"fixed-term, fixed-terms"
discours,discovered,,,111.5535413153457,"discourse, discourses"
lighthous,discovered,,,111.5535413153457,"lighthouse, lighthouses"
capex,discovered,,,111.5535413153457,capex
telework,discovered,,,111.5535413153457,"telework, teleworkers, teleworking"
thiourea,discovered,,,111.5535413153457,thiourea
dissatisfi,discovered,,,111.5535413153457,dissatisfied
s3platform,discovered,,,111.5535413153457,s3platform
user-driven,discovered,,,111.5535413153457,user-driven
edic,discovered,,,111.5535413153457,"edic, edical, edication, edice, edics"
under-perform,discovered,,,111.5535413153457,"under-perform, under-performance, under-performed, under-performing, under-performs"
juri,discovered,,,111.5535413153457,"juri, juries, juris"
syst,discovered,,,111.5535413153457,"syst, syste"
alabast,discovered,,,111.5535413153457,alabaster
fuel-bas,discovered,,,111.5535413153457,fuel-based
fid,discovered,,,111.5535413153457,"fid, fids"
uwwt,discovered,,,111.5535413153457,uwwt
environmentally-harm,discovered,,,111.5535413153457,environmentally-harmful
eniac,discovered,,,111.5535413153457,eniac
acutely,discovered,,,111.5535413153457,acutely
thyristor,discovered,,,111.5535413153457,"thyristor, thyristors"
hydrolog,discovered,,,110.8244332021735,"hydrologic, hydrological"
literacy,discovered,,,110.56924536256324,literacy
adaptability,discovered,,,110.45987914558742,adaptability
overexploit,discovered,,,110.45987914558742,"overexploitation, overexploited, overexploiting"
co-organis,discovered,,,109.91304806070826,"co-organisation, co-organise, co-organised, co-organiser, co-organisers, co-organising"
marten,discovered,,,109.91304806070826,"marten, martens"
manomet,discovered,,,109.91304806070826,"manometer, manometers"
sub-nat,discovered,,,109.58494940978076,sub-national
south-south,discovered,,,109.36621697582913,south-south
underus,discovered,,,109.36621697582913,"underuse, underused"
anti-monei,discovered,,,109.36621697582912,anti-money
malnutrit,discovered,,,108.27255480607083,malnutrition
unccd,discovered,,,108.27255480607083,unccd
cern,discovered,,,108.27255480607083,"cern, cerned, cerning, cerns"
isi,discovered,,,108.27255480607083,"isi, isie, isis"
lightn,discovered,,,108.27255480607083,lightning
one-size-fits-al,discovered,,,108.27255480607083,one-size-fits-all
nif,discovered,,,108.27255480607083,"nif, nifs"
capital-intens,discovered,,,108.27255480607083,"capital-intensive, capital-intensiveness"
fbi,discovered,,,108.27255480607083,fbi
saver,discovered,,,108.27255480607083,"saver, savers"
gwd,discovered,,,108.27255480607083,gwd
fluent,discovered,,,108.27255480607083,fluent
fact-bas,discovered,,,108.27255480607083,fact-based
para-fisc,discovered,,,108.27255480607083,para-fiscal
homestead,discovered,,,108.27255480607083,"homestead, homesteads"
boarder,discovered,,,108.27255480607083,"boarder, boarders"
hexadecan-1-ol,discovered,,,108.27255480607083,hexadecan-1-ol
kunming-montr,discovered,,,108.27255480607083,kunming-montreal
midcap,discovered,,,108.27255480607083,"midcap, midcaps"
ibidem,discovered,,,108.27255480607083,ibidem
xliv,discovered,,,108.27255480607083,xliv
sub-object,discovered,,,108.27255480607083,"sub-objective, sub-objectives"
unmanag,discovered,,,108.27255480607083,"unmanageable, unmanaged"
erac,discovered,,,108.27255480607083,erac
shoul,discovered,,,108.27255480607083,shoul
agrari,discovered,,,108.27255480607083,agrari
labour-market,discovered,,,108.27255480607083,labour-market
climate-relat,discovered,,,107.86243149241146,climate-related
pre-crisi,discovered,,,107.45230817875212,pre-crisis
lobby,discovered,,,107.45230817875212,"lobby, lobbying"
chopper,discovered,,,106.6320615514334,"chopper, choppers"
flee,discovered,,,106.6320615514334,"flee, fleeing, flees"
pen-hold,discovered,,,106.6320615514334,pen-holders
athlet,discovered,,,106.6320615514334,"athlete, athletes, athletic, athletics"
ohchr,discovered,,,106.6320615514334,ohchr
landmin,discovered,,,106.6320615514334,"landmine, landmined, landmines"
sub-deleg,discovered,,,106.6320615514334,"sub-delegate, sub-delegates, sub-delegation, sub-delegations"
esif,discovered,,,106.30396290050588,"esif, esifs"
eidhr,discovered,,,106.08523046655424,eidhr
ubiquit,discovered,,,105.5383993816751,ubiquitous
inactivity,discovered,,,104.99156829679595,inactivity
co-invest,discovered,,,104.99156829679595,"co-invest, co-invested, co-investing, co-investment, co-investments, co-invests"
era-net,discovered,,,104.99156829679595,"era-net, era-nets"
national-level,discovered,,,104.99156829679595,national-level
rsb,discovered,,,104.99156829679595,rsb
biodiversity-relat,discovered,,,104.99156829679595,biodiversity-related
unhealthy,discovered,,,104.99156829679595,unhealthy
srebrenica,discovered,,,104.99156829679595,srebrenica
lxxx,discovered,,,104.99156829679595,lxxx
re-gasif,discovered,,,104.99156829679595,re-gasification
